u,v,highway,street_name,is_screened_candidate,length_m,free_flow_time_min,capacity_veh_hr,baseline_flow,vc_ratio,system_cost_without,system_cost_baseline,delta_cost,pct_change,is_braess,convergence_gap,reliable,braess_mag,braess_norm,vc_redundancy,redundancy_score,betweenness
1371807549,1371807570,residential,(unnamed road),True,77.4,0.155,400,428.96,1.0724,26836.8664,26159.5097,677.3567,2.5893,False,2.038496262265807e-05,True,0.0,0.0,0.0,0.0,0.01640752573659922
5283343739,5281842531,tertiary,(unnamed road),True,51.7,0.078,700,971.04,1.3872,27361.0483,26159.5097,1201.5386,4.5931,False,2.0036837127686858e-05,True,0.0,0.0,0.0,0.0,0.09686190983315583
1371807614,1371814159,tertiary,(unnamed road),True,51.7,0.078,700,900.0,1.2857,27073.0278,26159.5097,913.5181,3.4921,False,2.8206490247259943e-05,True,0.0,0.0,0.0,0.0,0.10122825701100462
4204925697,4204925699,tertiary,(unnamed road),True,141.6,0.212,700,700.0,1.0,26570.064,26159.5097,410.5543,1.5694,False,3.9312746510743194e-05,True,0.0,0.0,0.0,0.0,0.05984380546680866
1718789013,331146200,tertiary,(unnamed road),True,104.3,0.156,700,900.0,1.2857,26966.3767,26159.5097,806.867,3.0844,False,1.4036188762625333e-05,True,0.0,0.0,0.0,0.0,0.052815051473198434
4204925700,13064733100,tertiary,(unnamed road),True,121.6,0.182,700,700.0,1.0,26971.5108,26159.5097,812.0011,3.104,False,1.22013909380819e-05,True,0.0,0.0,0.0,0.0,0.06256301029463969
1371807563,1371807631,residential,(unnamed road),True,87.2,0.174,400,414.36,1.0359,26240.7051,26159.5097,81.1954,0.3104,False,2.3162564078896236e-05,True,0.0,0.0,0.0,0.0,0.012133475328363508
1371814280,1371814267,residential,(unnamed road),True,44.0,0.088,400,500.0,1.25,26691.428,26159.5097,531.9183,2.0334,False,6.73769124202082e-05,True,0.0,0.0,0.0,0.0,0.016592119275825344
1371807540,13654030352,residential,(unnamed road),True,72.9,0.146,400,428.96,1.0724,26558.436,26159.5097,398.9263,1.525,False,5.155003328694834e-05,True,0.0,0.0,0.0,0.0,0.018800141995030172
1104250513,1590229362,tertiary,(unnamed road),True,89.7,0.134,700,900.0,1.2857,27073.0278,26159.5097,913.5181,3.4921,False,2.8206490247259943e-05,True,0.0,0.0,0.0,0.0,0.10117145899893504
1590229362,1104250513,tertiary,(unnamed road),True,89.7,0.134,700,800.0,1.1429,26441.5437,26159.5097,282.0341,1.0781,False,2.742209099567596e-05,True,0.0,0.0,0.0,0.0,0.10802271920482782
1371814332,1371814178,tertiary,(unnamed road),True,126.1,0.189,700,700.0,1.0,26602.2589,26159.5097,442.7492,1.6925,False,2.0824829507421704e-05,True,0.0,0.0,0.0,0.0,0.08385516506922258
1371814178,1371814331,residential,(unnamed road),True,75.5,0.151,400,700.0,1.75,26917.3463,26159.5097,757.8366,2.897,False,4.5337374156189595e-05,True,0.0,0.0,0.0,0.0,0.030997515086971954
1371814339,5283343739,tertiary,(unnamed road),True,54.3,0.081,700,971.04,1.3872,27361.0483,26159.5097,1201.5386,4.5931,False,2.0036837127686858e-05,True,0.0,0.0,0.0,0.0,0.0974724884629038
1371814331,1578237528,residential,(unnamed road),True,305.2,0.61,400,404.54,1.0114,26498.4418,26159.5097,338.9321,1.2956,False,4.5396682000578973e-05,True,0.0,0.0,0.0,0.0,0.027752928647497337
331146200,331146203,tertiary,(unnamed road),True,189.8,0.285,700,900.0,1.2857,27071.9384,26159.5097,912.4287,3.4879,False,1.9343871816495905e-05,True,0.0,0.0,0.0,0.0,0.08626908058217962
